sales_pred,index
0.0,405453
4263.93,619877
0.0,364343
7631.957833333333,559664
7452.117833333335,206922
14146.47,152824
0.0,711621
8873.65,588605
12449.004166666666,435073
7414.829972222224,456657
0.0,361297
4090.344000000001,100596
11348.308924603176,344043
0.0,148806
0.0,269753
4440.35,549880
10044.12,647821
0.0,109620
6186.400797619048,613900
5646.637666666666,565485
7692.597,335569
1995.3366666666666,146163
0.0,325076
4537.21,711839
8795.981,277954
3689.515047619047,418474
4544.304166666667,11464
4777.618238095239,504164
9376.426666666668,168095
4551.3373174603175,137408
7634.6,530459
8771.96,89469
10129.49,600030
6589.7745,459420
4578.870833333333,178966
5781.1725,176551
12752.82,499832
9073.15,361800
4075.873833333333,87787
8388.7575,342009
4859.599166666667,293733
3186.293333333333,119128
6602.52,688557
7169.35,579507
4958.25,154719
14652.01,407355
3735.333571428571,350517
0.0,379031
6395.036999999999,83406
3976.4,277577
9113.825,150402
9471.381000000001,409728
6659.600119047619,339346
3334.2183333333332,37981
0.0,365022
6582.4025,486538
4977.185,609984
0.0,151016
3419.8821428571428,167544
0.0,251389
4761.070166666666,161430
5159.84,209343
9938.39,678038
6751.526999999999,44921
3660.308333333334,615938
7111.91,264859
6105.375119047619,107022
0.0,689902
5557.004833333334,641591
0.0,233770
6213.421138167389,21538
6090.943,466582
10755.15,372712
6469.384,123400
9337.035,673993
9171.72,642996
6179.74,542385
4668.2593333333325,643192
4292.045666666667,364354
5887.52,36628
4342.234166666667,98177
6166.599880952381,308836
10831.2525,294227
6437.8285000000005,70355
10495.779666666665,668173
4436.92,165793
9745.7,4919
8198.141333333333,276474
4823.942904761906,430700
8869.69,168582
4945.219571428572,708246
7511.704166666667,210661
6454.455000000001,331103
0.0,305458
10946.61,7779
5733.083333333332,404442
7467.3566666666675,647057
4877.9971428571425,189107
2741.91,407060
0.0,97937
13812.843333333334,696506
0.0,339372
4923.226,322715
8550.76,293581
7570.63,385544
0.0,90422
6491.456666666666,42673
0.0,688405
6477.816190476191,141720
7414.0,75468
4392.5325,702580
7092.531,319394
0.0,371961
0.0,361172
5873.65,538370
10408.845119047619,178146
4560.5126666666665,199812
4460.367380952381,148246
10900.77,249870
6971.93,700728
7509.805476190476,653934
6205.4845,197364
6490.810500000001,253651
11106.116333333333,697380
5318.63,621673
4991.453333333333,397955
0.0,452885
6594.659047619046,360442
0.0,400299
3269.14130952381,207151
8100.12,566615
8582.096666666668,300574
5409.763000000001,361893
2221.752666666667,82193
7509.84,295192
6429.37,428315
7271.71,104860
5813.67,69771
0.0,523961
7282.83,568672
7697.748333333335,530268
6382.199246392497,438343
3837.1391428571433,369110
3669.7944999999995,339043
6685.2,388042
4542.592333333333,158955
8064.341428571428,435849
15562.3,189685
2964.9539761904757,345490
5196.364261904764,69350
5971.590166666667,680146
4314.0,19662
0.0,683663
7240.78,487958
5702.031666666666,525858
10571.64,245762
0.0,402
10166.77380952381,584635
7655.403999999999,449671
0.0,493277
7152.67,407574
7446.621166666666,499156
7335.471666666666,661322
6168.450357142858,400515
7835.231666666667,207039
0.0,114717
0.0,144463
6823.293333333334,406946
6727.223333333333,102439
7724.560666666668,48182
1057.73,240142
4382.1335,203878
4278.107166666667,267888
7725.198945887445,435973
7511.296833333334,350499
9358.378333333332,619739
4248.91,281680
5783.52,300239
6469.269999999999,68313
6381.529047619046,425975
7638.562952380951,107679
13771.571666666665,619996
5438.118333333334,551957
2734.04,55879
4825.993642857144,15460
9327.56,36872
3173.795896825397,366839
1565.0,288131
7234.355952380952,610419
0.0,356247
6208.991666666666,83603
6289.61,117839
6966.444285714287,77722
6962.494436507936,190461
0.0,229922
8684.68,20517
5606.199666666666,584379
4297.018333333333,116050
0.0,378073
7228.46,610673
7415.75,543575
7267.7315,474064
4424.918333333334,151486
5315.77,45793
11376.7,208085
0.0,526908
4738.721904761905,4790
20717.83,434375
7258.0448333333325,709844
9039.62,510241
6496.025595238095,557804
5175.694,560421
5643.73,255976
6487.8775,273347
3976.703333333333,663564
4624.206107142858,205052
6737.7162002442,611092
7612.81,201628
4260.100666666666,253403
0.0,289196
7666.635928571429,54270
7688.711666666666,196613
10014.706666666667,484202
5500.9042619047605,33547
4726.856238095238,195569
0.0,595104
3465.922833333332,302381
7490.118571428571,586950
5061.291333333334,352094
5970.512166666666,624150
8613.804333333332,610503
5672.04,43285
12596.71,695535
16696.78,527800
6390.98,267778
14085.11,250355
0.0,625155
10734.58,255373
7316.6425714285715,454652
9599.341666666667,375290
6560.802666666667,160355
4428.349904761904,256880
4889.288,329605
6088.428333333333,419136
1955.2799523809524,216606
4549.31,403389
4649.95,638386
3017.6872698412703,317134
5055.693333333333,458834
7233.14,458861
10330.282,480108
5462.827063492063,405293
6957.041523809525,188822
7308.592,711003
11863.03,176262
9635.052,496954
11957.8,10369
8112.58,549998
6904.63,230660
5518.546666666666,474722
3894.32,161653
12385.44,558715
3128.23,510547
5315.18,428828
6701.183166666667,368289
7805.32,276607
8224.2975,554433
16056.075,472447
7056.273333333333,449438
6296.141166666667,503401
5669.451999999999,282158
6363.98,568625
0.0,246262
7216.876666666667,383643
5367.315,563498
0.0,413257
5585.598333333333,196701
0.0,315240
5590.913333333333,586582
5934.826000000001,213849
7988.502000000002,211793
7099.09,176476
8107.932206349205,481205
9246.488333333333,116734
9531.27,200936
12269.603333333333,467012
0.0,526285
4184.799166666667,266319
10085.43,397480
0.0,407421
3265.4155,285810
0.0,323075
3259.81,228064
4144.185333333333,607401
0.0,507388
4232.055333333334,389043
9039.57,64890
4171.853999999999,444034
5784.688833333333,266235
7028.2525,494584
5484.6975,105418
10981.88,428265
7529.5975,203679
0.0,38896
5388.800571428572,707323
10190.772166666668,423165
8003.588000000001,199429
0.0,360440
3975.7943333333333,679531
30685.6,246534
10241.770666666667,107459
5577.583571428571,306232
0.0,497892
4918.708833333334,590570
6808.829166666667,280080
0.0,34330
9356.179999999998,625318
7220.813571428573,78041
0.0,328932
8138.445904761905,42051
4996.292523809525,574010
8811.646666666667,136872
8020.7475,556949
0.0,273084
5361.387999999999,245760
6390.819166666667,491671
0.0,691940
7556.168000000001,300642
3874.6159880952373,157893
7150.581333333335,121582
10846.406666666666,410880
0.0,541761
0.0,70928
4253.931571428571,550856
14941.873,443698
4602.14688095238,90
0.0,657892
5136.06,564290
0.0,703280
7941.95,567173
0.0,168514
0.0,681070
12191.0,585050
0.0,499891
6411.298333333334,307212
0.0,219308
8197.249166666666,678448
6668.43,584413
0.0,210554
0.0,115647
4210.044333333333,528909
4422.763404761904,231764
13850.34,381835
4617.644499999999,76254
6549.42,632487
0.0,489264
5471.232,14727
9214.65,541623
0.0,359655
7021.378166666666,315646
5084.57,466213
6022.966166666667,489456
13276.5655,226349
6287.2,299981
12320.589,677341
4036.097333333334,580971
8962.57,467624
3616.67,477651
4469.4766666666665,493572
5245.784833333335,281905
0.0,579028
0.0,389739
4069.629309523809,286351
0.0,420085
5366.708309523809,14991
10372.556,165697
8981.359261904761,445698
5500.726666666667,50845
8123.661999999999,300810
14926.45,281343
6771.456,73361
0.0,63195
5774.088,127166
5090.3345,695670
5466.933619047619,552501
0.0,250876
7808.406666666668,83576
4993.990833333333,242798
4978.926428571428,514328
10448.446666666667,286868
3962.884,360473
2876.18,488027
5778.05,588898
0.0,428096
6855.93,461992
4348.7235,106747
5927.427333333334,318836
5052.97,257972
0.0,679370
6342.03,702607
3782.8955,418611
6881.82,307764
5250.4275,312514
14578.341999999999,126893
3978.8483333333334,441948
5315.173333333334,29670
3167.1830000000004,502753
0.0,239083
0.0,347629
0.0,250193
2837.5380000000005,173945
2881.3865,26242
0.0,547494
5507.714285714286,401734
7192.63,52594
0.0,429841
0.0,357401
8347.8,505178
0.0,207186
7667.286,142573
0.0,36314
0.0,640968
3871.26,252494
4053.01,306112
6523.345,499966
0.0,235692
0.0,578253
0.0,677012
4520.749674603174,582452
6454.81,408354
3085.6425,630522
0.0,513506
3659.0925,499993
6562.99,60672
7243.636333333332,62185
14614.776666666667,225108
0.0,229078
5437.233333333333,42474
6035.609333333334,107374
9732.537666666667,207679
4907.832,703993
4644.623,176181
0.0,417387
5936.946880952381,472071
0.0,652263
3927.9953333333333,416039
0.0,253541
7834.6645,208116
4789.838531746032,418419
4251.955,690295
9433.555,689662
6689.145,373004
11429.56,394560
6242.46,41994
13685.756000000001,694836
3631.1252857142867,49729
5078.300666666667,510947
15905.560499999996,551906
7649.526428571428,468226
8378.285666666667,520477
6812.752666666666,189013
7953.42,401297
2632.456238095239,131670
6813.733499999999,89931
0.0,612637
4522.340833333334,301669
5844.33,376945
6125.378202380953,368602
8226.063428571428,459437
0.0,188163
2471.253333333333,670690
0.0,139089
8583.790047619048,52612
5583.9045,303601
10186.610499999999,449138
4694.048904761904,411207
10709.750666666667,33001
6960.62,114381
7645.092000000001,441847
0.0,4236
0.0,525712
7433.419619047619,570913
5910.1525,569459
10090.306666666665,709076
4499.566285714285,166434
10674.2945,171809
5998.846452380952,710438
14029.775,127724
5969.37617857143,118203
5134.917023809522,503662
4686.5575,306554
6504.8304761904765,26350
10252.7,372306
5321.0765,22952
5030.1140000000005,610043
3130.47,432332
0.0,679767
6879.656666666666,39770
20005.36,250453
8746.276666666667,2328
0.0,177383
7540.4946666666665,271936
0.0,116948
3872.5703809523816,252697
0.0,604480
8606.388333333334,50332
13481.135,194501
5808.127166666665,630003
0.0,83315
5123.453333333333,223673
0.0,57758
5009.813571428572,330972
2595.407,600771
7053.0509999999995,260289
4898.024166666667,395795
7245.3525,568242
5470.015,291979
5505.651999999999,288425
19641.591666666664,41894
2674.626666666666,444042
0.0,268731
8208.622285714286,157852
3764.711345238095,666342
0.0,130825
5433.3893333333335,283287
5808.440738095238,596843
6042.385,657894
0.0,523126
4459.105833333334,629068
0.0,607687
0.0,74877
0.0,451052
0.0,65250
5704.102333333334,214481
5184.67,687935
4911.586666666666,611374
12248.646666666666,259090
0.0,643381
14987.25,169053
0.0,141923
0.0,41473
7869.529476190475,350849
5987.14,181992
0.0,242075
6926.5,9476
5606.771333333333,335103
4497.061285714286,593802
6776.9775,169467
0.0,427301
6402.3,635627
0.0,564540
12396.479666666668,645881
11747.265857142856,574994
7780.317472222225,300281
6457.6986428571445,427367
4128.5925119047615,552124
8245.83791666667,207859
6112.3245,200763
8465.0,365181
6450.244707070707,538276
11279.695,415938
6561.15,529341
6512.113285714283,688467
6881.345166666666,100172
3435.81,695046
7700.331500000001,624210
0.0,248915
0.0,98932
5074.107619047619,547825
0.0,346933
0.0,187201
6085.533178571429,586103
10030.24,500626
4614.2245905483405,258933
15165.931666666667,51363
5206.721166666667,676749
2928.5576666666666,582984
0.0,484001
0.0,147445
3589.4781666666663,224106
4113.28,652325
4828.841333333333,83270
10332.338,328870
6998.376666666666,296708
0.0,77524
6980.477833333334,253582
2803.107,494736
0.0,439402
8591.851333333336,134495
0.0,604750
3862.210726190476,226649
8286.23,526409
8241.32,666577
0.0,545344
14226.15,115621
4804.200904761907,542397
6260.11,680174
7112.734642857144,883
5844.28,113669
6062.623071428571,302860
16148.98,31021
9666.276666666667,302851
4846.076412698413,247510
16984.62,130328
4208.19,535612
5105.27,268693
4342.636486291487,333693
6062.61,358549
13045.585,305388
5843.030666666667,320431
0.0,582822
7289.35,78529
7056.999333333333,487474
0.0,375477
4184.460472943723,598126
3618.8690476190473,107463
4626.24,136719
4849.372,333167
9991.748571428572,609501
6092.716666666666,231796
9508.615,701125
10169.6,442840
0.0,451871
9097.815999999999,416105
6506.5216666666665,593698
5706.6225,534488
4211.57,314112
8103.99,107211
5103.7557380952385,281264
5337.538333333333,265346
5332.8803333333335,141904
6220.18,58509
7662.935833333334,288023
5707.86,204437
5119.84,126438
5852.203999999999,369044
7021.3725,662949
0.0,380356
0.0,15099
10425.02,97878
4660.775,330057
3069.2889087301587,13280
5843.462253968253,310479
8375.086,546291
3778.184166666667,698766
6453.993785714285,458683
6324.787500000001,486443
20991.41,421837
6339.205,202827
4261.551833333334,269524
0.0,330507
4717.930833333333,423071
6703.182833333334,525807
0.0,371336
2582.32,345548
0.0,607080
8953.50761904762,100693
4394.517,563934
0.0,409928
0.0,84648
2465.7770357142854,482124
10441.174142857142,32265
5983.84,137929
11779.046809523808,231506
11090.58,688275
5690.04961904762,225642
0.0,314980
13373.51,356021
8567.47,442506
3917.004333333333,683782
6287.425,125388
0.0,208140
14843.8955,519687
4198.589,304408
9547.72,687301
5775.975,581409
7028.18,13604
5287.896333333333,353968
5190.176666666667,429808
6044.635,664492
3035.082261904762,328668
6850.0,444419
2732.322,580638
0.0,342664
10581.75,684080
0.0,441055
6433.213214285713,87958
6966.7575,159613
4845.09,553870
7485.46,407571
0.0,415737
8745.832738095238,184099
0.0,706052
7733.45,307194
8254.375,92222
13212.899,568028
6532.833190004441,120782
11788.74,328339
4544.8730000000005,25897
6112.744416666666,272119
10601.02,457690
0.0,260313
0.0,310537
8154.643333333335,612239
7080.861166666666,461184
0.0,268333
5193.77119047619,316558
15381.687500000002,234378
7252.475,537653
4229.2875,464665
6417.8246666666655,372505
8821.678333333333,441503
5569.191999999999,133738
0.0,327710
6182.284000000001,571630
3139.506666666666,326678
6790.165452380955,482135
12954.253333333332,554905
0.0,98154
0.0,572701
0.0,561096
12052.783333333335,497775
0.0,171909
8200.936666666666,451016
6503.822333333333,111284
5255.932,542012
0.0,23330
6932.103666666666,91697
4828.402499999999,240926
6426.295,205043
7552.42,105766
2026.09,294372
8193.17,707421
17460.843333333334,389000
5525.68,500423
10254.818333333335,369351
0.0,702171
5046.725,266997
7967.827333333334,61153
0.0,643197
0.0,665415
8231.488000000001,617010
0.0,169504
7683.88,577244
5938.08,212357
7485.626666666667,379471
8732.87,307608
7766.474666666667,450738
0.0,187652
0.0,98526
5731.3505000000005,597902
3603.783952380954,191626
9803.565583333331,188229
6077.3566666666675,240479
9341.024,436842
0.0,345669
8455.6,201677
0.0,394902
0.0,498908
11182.333571428571,362010
5555.408968253969,347537
0.0,465544
4792.693666666667,643906
0.0,202725
11727.06,343275
18580.48,179646
4220.991333333333,158413
11954.605,472440
6916.023499999999,355697
3834.1351666666665,384008
0.0,367848
0.0,543524
0.0,261048
7788.46,185994
7076.736999999999,222552
3968.7912976190482,599139
3545.815,451518
2973.9886904761906,248568
9680.341666666667,184311
7198.628666666666,117745
3244.1733333333327,95321
4537.584,97051
6748.61,320459
8564.4,382861
5253.071999999999,547356
5125.815833333334,448041
11224.88714285714,631541
5705.38,305501
7889.17775,21693
5068.66,364283
0.0,561371
5418.315095238097,195790
9037.666666666666,270394
4248.317714285714,164126
0.0,515102
10287.3185,622162
3973.0335000000005,665890
8124.161666666668,117941
4407.371499999999,205475
8989.085666666666,330157
0.0,49414
4149.2875,422419
14376.593333333332,339921
10354.163333333334,674636
0.0,686025
3747.010246031747,697570
0.0,473058
4121.63,661462
6208.57,400664
4891.727119047619,626122
10224.245,18781
9261.16,197062
7856.78,704919
0.0,511565
4874.409833333333,27908
0.0,703549
4481.196333333333,125187
2877.9404285714286,423373
11138.736666666668,201368
5253.637166666666,711220
9199.97,470959
0.0,135655
5493.570666666667,603463
8593.82,182232
0.0,58775
5505.03,228984
2384.8883333333333,493453
8544.886,542885
7410.5,699013
5739.55,22608
8627.74,39371
12371.6825,541816
6448.58,171262
7975.221166666667,467740
0.0,23080
5538.686833333332,158377
6355.533333333333,461013
6777.283833333333,287496
0.0,408979
4172.484333333334,677259
11257.3,641823
1904.2318650793648,281413
3364.4952857142866,383642
9104.08,300062
0.0,634169
6803.95,533798
12420.38,369788
4856.0065,514785
8745.279833333334,377351
7212.177833333333,362150
6291.94,614403
8472.564,345439
0.0,554820
4409.1625,599213
14176.85,28587
2037.5153333333333,215215
4913.7775,19594
8945.94,250046
7837.855,314971
0.0,604663
5157.58,578018
6324.447666666667,600271
7725.413869047619,185488
12345.625,131195
8312.21620238095,202658
6443.57,375777
4349.807500000001,255741
0.0,443828
7128.206277777777,446346
8912.276666666667,483273
0.0,585645
3926.0509166666666,28783
9367.925833333333,519963
7150.6,149947
21371.67,461942
0.0,633833
0.0,3120
4249.586666666666,697160
4234.745857142855,296829
3679.4809999999998,177148
11180.73,331170
5072.522333333333,220456
5084.409000000001,191620
5682.875,411789
7637.723166666667,380507
4534.99825,372397
6970.72,71977
4559.647,646205
5528.868996031745,376728
2775.458833333333,409002
0.0,270351
2967.17,176508
5310.6511666666665,605077
0.0,177795
4240.29,135056
9531.927333333333,17327
0.0,149024
0.0,612092
8907.3145,600414
7192.03,174506
11058.34,568140
0.0,16835
0.0,101795
5325.331999999999,113982
6567.865,119674
3359.5856666666673,245945
10193.15,178664
6394.9425,195719
4095.785833333334,51915
5259.831547619046,520151
5412.703,345864
6934.802452380953,108603
10265.556,219371
0.0,304395
6308.01,656334
7366.3026666666665,658977
10793.86,473023
4245.181166666666,319211
6867.331999999999,169071
0.0,101272
13167.78,222411
7088.740833333332,315593
4193.81,181140
6706.2,424712
3357.3325,322075
6028.327321428572,506593
0.0,194398
4961.6140000000005,314852
1729.125,22564
6298.636583333335,101255
10329.530833333332,24305
0.0,50074
10005.45,93289
0.0,564571
13086.12,242136
0.0,213323
4036.410857142857,349828
4372.1033333333335,252491
8649.986666666668,453603
8281.7815,668542
3766.8439999999996,337651
9696.6445,86854
0.0,402356
8110.113,329407
7056.545714285714,345345
3283.19875,359206
6048.0421428571435,542666
0.0,481347
12667.54,390153
4232.15,257405
4852.1685,190857
4743.993999999999,57633
3885.0666190476204,158176
6622.785,415066
5518.591047619047,342451
10652.058333333332,696189
10388.54,203371
7023.963571428571,701112
6653.635,59965
5248.289333333333,363102
0.0,133227
8477.215,632858
0.0,322200
0.0,675470
6629.090321428571,693762
9419.460666666666,246512
0.0,88410
7472.420952380952,8403
0.0,38354
0.0,460617
0.0,689762
5926.616666666668,314406
9735.82,441526
4481.718333333333,639121
4554.227452380953,159580
5575.790015151515,303582
0.0,138983
3987.9625,644434
7465.447666666667,364997
6516.411833333334,514718
8028.32,145595
0.0,5950
4524.37119047619,72734
0.0,562090
8889.300000000001,447869
8317.29,171784
5304.35,616808
8345.308333333334,436135
5576.458547619048,390473
5182.97219047619,326439
6443.9,699673
6997.330238095238,212943
6236.8533333333335,709463
7488.06,367683
6422.223333333333,269244
0.0,600506
21938.85,337285
16351.89,591766
7604.33,606425
7092.2055,73318
6012.91,610540
5259.820238095238,678749
2753.421666666667,206401
3607.685,45999
8973.124166666668,271332
9922.99,118264
4707.508333333333,368164
7149.195333333333,490502
5637.06125,61796
4627.9475,562289
0.0,58171
6250.752380952382,4422
10205.456666666667,149597
5013.146,116636
10744.1695,486779
4284.795999999999,274651
6986.786833333334,476484
9100.908333333335,24069
0.0,148706
6358.717666666666,217293
7146.448166666666,570842
8707.637,90172
17639.582333333336,665448
8634.6,668805
7150.923333333334,183078
15714.66,609667
8331.953500000001,449058
0.0,584452
9487.249166666666,532016
6840.840666666667,151902
5352.291833333334,286680
0.0,700283
4375.043333333333,291447
3465.2826666666674,656694
6060.579166666666,287925
5028.264166666667,495381
0.0,121759
9044.542190476192,245901
5639.776666666668,435166
0.0,256066
3461.2072619047626,613222
7203.45,362867
15221.236666666668,635536
3655.9146666666666,426914
0.0,166759
6781.95,190125
5363.98,637233
8629.268333333333,11863
6732.41,170592
4311.555666666666,424283
7663.41,360164
7782.72,361485
5417.334666666667,368162
8695.72,137926
0.0,433228
6192.693928571427,49906
8508.96,64840
0.0,439403
0.0,229348
4790.3408452380945,524084
11451.63,513911
4895.213500000001,332705
2578.8339999999994,399166
0.0,85421
10497.616000000002,624693
0.0,554828
5882.878333333334,298362
11256.02,302736
8703.14666666667,292748
6024.93,406087
14459.05,648686
4024.72,584287
5125.085,673903
0.0,255395
3938.1103333333326,106528
0.0,207183
7452.84,625205
6121.225666666666,153632
3749.7601666666665,667089
6358.735,594138
4706.853317460318,397155
3590.709166666667,229648
7334.964357142857,75499
0.0,574004
3637.2927777777786,384864
10913.64,621977
5521.337,400933
4881.447134920636,661106
3700.5941428571427,280631
7145.68,140056
0.0,659960
0.0,23530
5746.708333333334,635847
0.0,705039
6296.544285714286,52058
8458.06,355322
7637.95,440391
0.0,140404
0.0,605897
13582.1,431530
10668.435,27961
3017.275,390294
0.0,448024
3397.8669523809526,633618
6265.655738095238,613780
6388.156666666666,75448
0.0,261954
5950.8,377705
15325.317666666668,150888
8387.466309523807,53666
4305.345166666666,76773
8410.650833333333,258637
1970.404,458058
8034.76,417637
8474.123333333333,160078
5590.907666666666,446747
3877.8740000000003,691730
12083.61,16493
4231.372021284272,465198
6064.4416666666675,275212
7530.74,358519
5611.23,183564
6064.9257499999985,37541
7253.6916666666675,495941
7613.928190476191,396321
3589.49,293778
4966.32,508591
10057.560666666666,5101
7369.949166666667,318076
6358.903333333334,500151
19159.0,421496
5859.152928571429,363809
3936.8,121507
5180.566428571428,110390
5435.52,490544
0.0,547100
5494.643333333333,105099
6106.676666666667,209739
5870.685775974026,242123
18286.8,626834
7145.17,246953
4824.7618571428575,22612
6231.457666666666,120939
5693.901404761905,564178
7708.875,600348
3796.9040000000005,345579
0.0,161601
9051.88,457001
8286.19,365393
0.0,618098
6692.781833333333,18202
2532.6866666666665,668906
4081.6647301587304,511961
14355.32,315985
4789.803333333333,332030
6436.24,679579
7060.13,114515
5503.675166666667,413002
4594.5588333333335,41383
11618.14,397849
4489.75,150978
6913.81,686910
8545.68,262686
4584.31,321377
8674.43,495038
6447.99,696173
3193.8893095238086,584426
2457.438166666667,385786
7708.2,598527
7435.449547619049,637614
3667.1093333333342,91868
4273.54,547800
8026.555333333334,101781
2907.8906666666667,130768
0.0,637147
4057.3483333333334,143757
8053.005,18516
5740.2445,205081
8364.652,676514
5421.957166666665,679267
10911.97,357481
12908.756666666664,172397
9091.626,301639
6236.2913333333345,436464
6217.198666666667,51307
0.0,119032
21671.78135714286,146264
7824.866666666668,494120
3575.9649206349213,15813
0.0,152143
6681.96,67366
6960.660309523809,675086
7028.749666666667,359511
6679.185,184581
3214.59,704267
0.0,589924
0.0,638669
0.0,489102
7074.555166666666,441499
7025.38,79763
6233.59,283590
11494.74,521187
6361.018500000002,126219
6010.272,263512
0.0,556523
6044.015,552416
11908.220333333335,476964
8213.573,424933
18462.659000000003,541466
0.0,207948
7999.726404761906,49721
0.0,633749
18315.125,431544
5262.354666666665,433436
0.0,410522
0.0,476789
7635.630976190476,338354
6099.31,191790
10121.15,648204
6309.05,597103
3472.4382142857144,595765
8050.0,124333
5939.439,526756
4846.56,696537
8619.302285714284,465097
10471.17,437188
5519.68,684020
8099.230583333336,656714
4993.555833333333,551020
13632.797142857144,473180
0.0,444184
5071.172166666666,649240
8856.23,130166
10869.9075,189483
0.0,698840
5393.2683333333325,228169
8969.214166666667,703090
0.0,19804
5058.242333333334,388851
6368.55,460082
10753.1425,265870
0.0,25304
6807.843952380953,387529
8763.54,217600
0.0,144997
4785.795,66377
6669.6393333333335,174709
7040.225,673757
0.0,11578
0.0,385348
0.0,61293
6397.9,604275
9962.24,300799
15745.36,427126
0.0,616940
9243.677,42973
6591.831666666668,63567
9935.55,320145
0.0,106460
7756.125333333334,37434
4623.430666666666,131159
10500.21,71620
4277.403722222222,647100
7443.004499999999,308642
3772.57,552510
4453.26,410687
3483.783,106867
6131.596499999999,283610
8345.105,292439
6865.276666666668,644732
6352.1691666666675,104917
5791.64,360482
7738.1945,594208
1128.0333333333335,24536
9298.08369047619,418867
5147.932,531182
2546.65,40168
6420.406666666668,489644
6991.298000000001,329430
8136.2975,401087
5549.054833333334,690803
8666.273,257664
12883.693217532471,628116
13609.29,73175
9404.44,324523
7306.366666666665,572781
0.0,673215
5759.720333333334,621477
3976.2425,467030
3360.1425,493970
4096.819833333333,461749
0.0,364180
3346.913666666667,87106
5672.942166666668,468319
8287.48045238095,609786
6213.168000000001,631581
2673.46,565150
9951.80195238095,493492
5757.235833333335,427967
8835.20295238095,318724
4511.740940476189,464892
9654.305,15744
4287.781341269842,511935
5696.495333333332,648833
3014.78,525377
7228.863333333334,508153
4921.102238095238,579249
0.0,350253
5933.495595238095,105700
6641.713833333335,339226
3934.4,124934
6754.85,341550
12309.1185,313591
10098.963333333333,485837
10556.770666666667,126199
9943.49,485154
5692.29,414939
3715.0419999999995,684705
5602.000642857143,483730
6655.19,291260
5098.076333333333,158518
5923.73,505951
6209.1134999999995,471059
0.0,327241
5555.1145,625887
0.0,471296
4807.055666666667,238890
4057.997857142857,615504
8890.86,105622
7731.73,613984
4780.666714285715,285192
4606.5365,361067
5453.886166666667,650319
6886.914000000001,452871
3732.220333333333,554307
13471.121333333333,463747
11979.503333333332,316018
4129.474428571429,122084
6956.0695000000005,571550
6507.697738095239,428766
0.0,407414
3940.96,407881
18618.7675,614158
7396.42,60659
14181.353333333333,557305
3670.225523809524,686923
3464.8736190476193,108945
0.0,287805
0.0,289700
5303.378335137086,200618
6201.48,185774
9086.22,381203
7405.785,12306
3865.6110000000003,586016
2653.1876666666667,623045
0.0,361258
0.0,543640
6079.55888888889,138438
0.0,216078
4230.569,420289
7134.756666666666,304677
3161.7366666666667,130218
0.0,479298
5039.203666666667,95018
4271.145750000001,149285
0.0,82705
9016.637999999999,335660
4981.41,394984
6595.12,177626
5589.83,442279
5157.09,353326
0.0,26041
5315.0925,224423
3663.514285714286,574311
11325.975,128346
11997.346000000001,504869
14929.14,569572
7778.8640000000005,409080
10164.03,354660
8064.4975,132784
7885.965166666666,654624
3571.46,157728
6727.328333333334,515374
9296.51,685280
6206.56,350124
0.0,68256
6879.818761904761,654779
4075.2145000000005,426884
6364.483499999999,161780
5888.37,649069
6376.4333333333325,709827
6432.291666666668,188621
19036.486214285713,377389
6342.890714285713,492447
4200.3916493506495,48104
0.0,208555
7960.4766666666665,386933
0.0,168734
11629.671,707033
5082.952380952381,533066
4504.404583333333,258726
8913.66,601365
5793.586071428573,18046
7036.869333333333,523481
0.0,392353
12213.148000000001,462606
4452.711666666667,423405
7370.500857142856,690575
0.0,173676
0.0,47781
4342.9275,47387
0.0,47823
6868.066666666667,495040
0.0,149566
5686.859,461231
0.0,621674
3769.528333333333,710382
7885.306666666667,301772
12034.313666666665,165400
7798.17,69205
8929.12,401635
0.0,331116
5256.09,444498
8976.145,27443
0.0,404191
5938.57,575751
6384.772666666666,525497
4753.7845,470923
7012.968333333332,190987
6827.1833333333325,335749
4908.67,176866
0.0,112441
0.0,257812
4947.535833333333,11645
0.0,363644
4963.156333333333,369034
0.0,106609
0.0,174763
6991.654166666666,465202
18111.99,576563
6696.885523809524,257945
5044.704666666667,207885
7407.486333333333,95081
3806.311177045175,149969
6367.841666666666,392029
5806.59,347611
5905.586499999999,150850
8324.082,137409
5604.616,623597
8064.4259999999995,471180
8126.1916666666675,354806
12715.351666666666,356325
8023.348666666669,550898
9242.987833333333,445599
0.0,191018
6699.398666666667,526623
4890.265428571429,145244
4240.2675,96420
12361.15,693803
2880.5593333333336,52484
6339.645238095238,318555
13274.305,3127
5865.871277777778,613839
6842.890642857142,142514
5455.385000000001,401958
11769.8,231880
0.0,53593
4036.23,37965
3580.7923333333333,488028
6161.826666666668,191542
5930.04,628793
4032.6,166062
8209.729333333333,30706
3599.515714285715,675734
0.0,308599
4529.58,306649
7193.075666666667,338458
8103.99,434529
8248.742,170820
0.0,500968
0.0,708749
7570.234166666666,78559
4120.501202380953,244682
6185.325166666667,290805
9830.145404761905,624792
5001.176666666666,466782
8770.925,159732
4337.86,442346
9692.865,505282
12376.76,467481
7122.436666666667,162282
3471.7133333333327,653577
14041.779738095234,315860
5540.821666666667,324766
10634.363714285713,455603
5471.25,517702
6452.700666666667,436684
7254.3533333333335,535795
4259.07,483004
8562.64176190476,694036
4862.611142857143,65863
5696.842166666668,308156
3197.95,226806
0.0,509168
